# T_age scale_factor z Ez logMs_prog_obs_gsmf dMsdT_100Myrs_obs_gsmf ngal_obs logMs_prog_deconv_gsmf dMsdT_100Myrs_deconv_gsmf ngal_eval_logMs_prog_deconv_gsmf logMs_0
     12.2894    0.895025    0.117287     1.05888        11.4443        20.9798    5.27485e-05        11.4591          16.26     4.8322e-05           11.5
     12.1635    0.886791    0.127661     1.06455        8.87014       0.118694      0.0153471        8.87037       0.121898      0.0153438              9
     12.1635    0.886791    0.127661     1.06455        9.37315       0.401814      0.0094944        9.37545       0.405383     0.00947306            9.5
     12.1635    0.886791    0.127661     1.06455        9.90581         1.0865     0.00536861        9.91088        1.06433     0.00533533             10
     12.1635    0.886791    0.127661     1.06455        10.4415        2.20346     0.00232762        10.4495        2.02639     0.00229017           10.5
     12.1635    0.886791    0.127661     1.06455        10.9419        6.10984    0.000583457        10.9556         5.1023    0.000554656             11
     12.1635    0.886791    0.127661     1.06455        11.4401        20.5408    5.27485e-05         11.456        16.0261    4.80316e-05           11.5
     12.0383    0.878633    0.138131     1.07035        8.86137       0.115427      0.0153471        8.86137       0.118628       0.015347              9
     12.0383    0.878633    0.138131     1.07035        9.36381       0.393521      0.0094944        9.36608       0.398287     0.00947342            9.5
     12.0383    0.878633    0.138131     1.07035        9.89841        1.08015     0.00536861        9.90372        1.06237     0.00533401             10
     12.0383    0.878633    0.138131     1.07035        10.4372        2.19281     0.00232762        10.4455        2.03246     0.00228835           10.5
     12.0383    0.878633    0.138131     1.07035        10.9381        5.96201    0.000583457        10.9525        5.03689     0.00055312             11
     12.0383    0.878633    0.138131     1.07035        11.4361        20.1175    5.27485e-05         11.453        15.8022    4.77524e-05           11.5
     11.9138    0.870551    0.148698     1.07628        8.85273       0.112027      0.0153471        8.85248       0.115547      0.0153506              9
     11.9138    0.870551    0.148698     1.07628        9.35453       0.385488      0.0094944        9.35673       0.391469     0.00947404            9.5
     11.9138    0.870551    0.148698     1.07628        9.89097        1.07394     0.00536861        9.89649        1.06463     0.00533284             10
     11.9138    0.870551    0.148698     1.07628        10.4328        2.18509     0.00232762        10.4416        2.03933     0.00228666           10.5
     11.9138    0.870551    0.148698     1.07628        10.9343         5.8211    0.000583457        10.9495        4.97449    0.000551676             11
